id,predicted_shares
24617,4875.194133459049
29936,2136.887511084881
33006,1436.8222689800705
21570,3274.9975948442566
25569,5708.6249128389245
36366,1478.239971985344
29903,2065.4091220302757
14381,2112.681644311428
17252,1571.6591234234327
5907,2407.8732764998163
16951,2137.8571890784137
36566,2043.1002134897756
32552,2001.1368715001652
36155,3321.252064673278
19660,8977.644054603543
38426,1632.113004424221
30779,3797.9302242979716
22750,7197.467261686949
35437,5307.761180587602
39236,4459.401171829774
8326,1370.3280224937032
6366,5026.774817392059
21420,1680.7361648591655
32878,2352.417575609267
9723,3141.805732208418
11212,4419.905272115614
977,2563.151372373141
21716,3989.7544218276203
12348,6100.936647966029
31407,1996.2317244532437
38308,3957.3217161090565
20934,3732.8824087410494
30443,3158.115629770402
20631,2416.3255582082675
22530,2299.7893557155344
37045,3143.342205720981
35775,1992.1918568931249
28566,1397.3461085502752
17581,12590.379614837108
26274,2541.6116561858494
26324,2914.2065351305246
13752,2480.121294673712
8824,2465.8330068765836
39403,2779.9834320007267
16140,1784.3101115444445
17759,3062.9842953924563
26360,2401.500348027601
5936,1814.8520102922785
2527,3346.271662624578
9003,6316.420783447065
19271,3236.1323644257745
32142,4537.658637566444
14073,2464.7582633173947
6988,2320.584006372795
1647,2106.1014575261947
10545,2766.6954801250117
33123,4662.783051675008
15009,14839.241067658044
19302,4479.187682929516
12480,1399.6315505527218
8932,3650.7442572330956
36701,3075.6002729568713
857,2168.762750661402
8552,1366.2638159458986
7193,2462.22414902511
24930,10453.47953702028
8034,1493.3614552647189
38800,2698.7701778036867
37709,2430.6587200557005
24126,6031.862794032874
6703,2554.0861018114138
6529,2449.1053648901006
15107,1976.087299064642
6756,1509.4882799484437
21632,18847.508055940616
927,2696.51713013904
15423,2520.6850577672453
32737,2980.7846130375606
27215,1974.7997880426783
26362,2726.499260178349
7449,2896.110657332481
11658,3456.7191434810666
5186,2624.003980249673
25196,3311.863911842982
6379,3153.1779092990187
342,9338.802206226119
30000,2100.068077888258
32085,2062.996758291833
6326,2550.9778860598353
21911,2271.051620173835
12639,2420.4728390600935
23520,2864.3369038958153
11960,5405.315788248235
19608,4642.926433806438
28735,1995.6214615596407
6483,2092.4006735913604
34486,5807.720887329533
34962,7546.219448765278
8341,2553.9925316146478
32310,3690.067092384808
37447,2970.2458715328617
30139,2245.0530202030873
36953,1581.3549557309466
8363,1981.225749785112
28007,2663.651979302455
8037,5714.436087386544
34367,2131.3701016760133
31068,1864.0419053266482
32648,9865.850478059732
37378,5616.889729097386
31247,6045.8625971152105
37273,1395.557571810666
1710,2035.8922739727539
35834,2198.1698282861466
28285,4149.199765523381
26712,3317.8683412147807
1253,1907.8080668793755
6757,5057.538362909236
27351,2896.932255037518
11060,2345.2774351999033
831,3898.3384737522483
6888,3295.03998795433
27381,3959.596084557228
1553,5565.5213180906
29674,3416.0892643939237
30834,5050.902598218625
13836,13528.545112071502
8450,2575.197679659892
18893,3520.5360743101915
23374,3674.17853368757
21321,2737.1850695513003
29198,2323.4003285972544
17386,2248.119086949452
3834,5204.726864876324
7580,3446.2495289179064
1478,2477.5077228544123
26794,4082.368886990057
12757,1519.9884871031484
27292,2266.8013672766233
7881,2473.19799909238
5824,2354.990750494266
33770,2880.7170740056276
30316,1753.3620050175793
26306,4341.645466479653
12354,3774.115221113226
30512,3101.6702459740404
11899,3381.0925819359923
29194,19570.40380439444
33991,1501.2441123267936
12286,1650.8453595489548
19126,2345.149420532436
15024,2869.3335970476346
7718,3648.27172440547
2255,1940.9444168605055
18388,1998.9351994092788
19444,2184.691363091144
6899,3084.9020452979057
22979,2275.227714167341
14712,1454.506663343265
18459,1403.4609608568783
8239,1509.2060684601695
11396,2248.214715643333
37212,2222.184262563352
25178,2493.137866747537
12649,13225.80153912307
2867,3089.8564091146613
36950,1848.9466846682865
39133,6350.732621707737
15140,3214.101479956392
17697,7795.320278524325
23257,9507.679249047616
27060,3857.8678729184844
27863,3575.0186765117583
28999,5041.167986553251
19137,3256.757549831539
1696,8719.920082408846
35953,5161.330811266801
13949,5943.135061260446
28157,1947.8025885079637
15010,3655.7500002040815
30594,2263.0611440502316
31034,3284.426243864243
22281,1713.2654746009116
13602,2739.900856445768
21234,4145.7417694397955
23300,1538.8272543445119
23907,2096.6646946604765
14698,1895.5733260770983
18505,4253.631311441034
14747,1619.7150460788564
31270,1417.5895922270906
26969,1472.5764502456168
12599,2386.5338450828885
21028,1633.7168316205234
26828,2421.8949272582286
9172,4772.534574315051
2577,5628.558424914429
31317,2520.553405687392
17135,2404.4626865242594
35563,2577.8762227284733
31588,2916.5227551843855
918,1984.2345440702122
19887,3568.126069153923
38870,2242.8381528406353
30765,6518.7710123849265
8057,75244.4732893187
30973,4269.527666773054
17247,2034.4172439125675
13022,2809.950752693754
18206,4834.285126836014
30110,4939.380583851536
7324,2043.9635312863775
1661,2758.788434653626
8028,2277.09899164728
22878,3768.8277706081244
25618,1543.3296581515613
28098,3479.9128480403333
30289,4655.38957624126
12246,3142.8482549270134
31025,1602.2721050081009
16435,1973.8162546138751
37690,4605.805930302139
35402,3231.202383634739
31617,1512.6764379602034
23069,6319.369593908928
15311,2780.6193416236288
10398,2588.808212109444
28489,1715.2351759484172
25593,2678.362185567181
17220,7052.92678858005
36152,1485.1614278980164
21436,3168.007651114165
38439,2017.8856505564604
31547,4837.817742276591
23245,7360.157568316891
29821,1831.3121644593966
21745,2251.1900555081656
6839,2983.65506591584
26115,1978.351963517998
15725,3351.987368712523
22364,3773.8737306487164
23102,2204.2634486777547
36176,1782.6487421147428
38541,2366.0005424802307
39460,3896.854993347602
31228,1838.5307747865684
4273,3526.1295321102875
34916,1443.4967927041944
18759,1979.2520389684532
31271,1566.9658455028537
8020,4487.199042353285
37117,2671.771294936675
39280,5444.82837856458
18795,1354.0604853996472
35878,3828.886098437719
6000,2823.994509107901
11082,2091.8166780509587
21756,6924.12197421623
26760,2457.08130530221
32103,5218.781488692786
30759,7021.300197525702
22279,3974.134838126346
15727,8460.448059261716
27984,3842.0193663771497
17828,1678.207415939441
24271,3867.838882490801
25486,2692.3888514151768
31046,2346.468603055845
33781,4020.841137804912
1092,1768.137929956707
12051,5629.354786824814
3799,3666.5551096109975
8116,7365.1537595843465
27084,3371.706475288195
710,3715.1102731664932
12986,2948.7554659667644
1732,3255.8864462089523
15483,3263.508595711966
31454,2235.0813974186663
21211,3048.0079868085554
3789,2978.7100493905887
5352,3307.7858164770632
17433,4274.754988404323
36658,2892.530691109093
28218,1445.607811785893
28968,3942.5419150504513
32730,3173.6457782228954
13199,8817.599423601776
26920,1595.1426731376155
28524,2397.800384190634
21712,1684.8662037837864
17599,1987.238254891165
25490,7065.984835181127
9087,3051.001989948817
29268,4056.4960483577643
6165,2654.928338230808
26821,8172.411949627836
1588,2169.248559319154
35397,6625.463806570557
9902,2094.6592824990203
11591,4085.9469298012536
22147,2708.8608236529376
11900,2552.0658010333887
17668,2141.531642915485
17657,5361.030043170526
1837,1925.9630197556578
33169,2896.2254833216375
3529,4480.735898818192
33815,2250.8115736751265
39287,3690.7181189965013
38083,2448.6745086471497
9150,2884.1310490861542
2437,12170.683995800093
34254,3739.8998204149707
5010,3267.6262558111594
4148,3225.829939841083
16153,4988.352837084265
9702,2959.7076593479583
4289,2425.6946906256485
24193,4177.714582025698
1434,4054.3429655584723
29693,10845.620282392265
39106,2169.421267459782
9826,2038.2894130802683
9441,1328.857093222754
27411,2806.426209753026
37173,3849.1165279318216
34948,7840.579384399868
37986,2930.1918003039573
31526,2090.5720841678985
11843,8484.625310965464
5657,3651.9257939399295
18597,5217.681378419122
7134,2056.493613021064
4998,6982.89473089393
38749,2609.6330455318594
26195,6695.058040839066
9242,1555.4278276391028
5893,2695.4316283301746
18117,1974.1947593638358
13883,1979.8274882055352
32576,2487.543176482898
7448,3183.7045601322416
32477,1517.6678443443802
37988,4149.117479311232
22037,4858.23674008466
23611,1979.2134291430514
14486,1965.753001771946
33540,1992.1622104172213
24155,6794.609507123628
21218,5232.723459683094
20196,2509.500854368869
34136,3221.4525242791387
13985,5362.514037405192
11903,3232.535504671122
3226,4908.094942217777
21761,2046.382979283151
16790,2268.10276211275
36652,2561.072127396609
12160,1367.467105615168
28057,2500.633550495543
15633,2084.328912827459
98,3826.62641312972
17679,3037.7658839137266
18194,2983.4394676500447
12520,1397.1470134709732
38094,2516.9107763023535
26159,1746.9241666261694
993,3686.4970977268495
16425,3159.6903750859365
326,4563.151469300554
20987,2992.810356883927
10351,3833.9583525400285
16550,6193.345605888945
31074,2704.489193328849
22977,3449.1835034948344
24543,6048.206466343021
39227,4158.984664843908
38055,2266.0263702356165
36926,3406.143771923944
31841,2713.3005670346033
19789,2791.823251621663
28910,2254.648298611366
13308,4078.148099461196
29228,3213.878163608406
26668,4957.7823889206475
11921,2057.8756662605356
1411,2893.537467657245
9836,3071.9037048238847
17356,1395.085990051086
34913,1932.8019906264944
33338,2472.744164312454
32980,3784.639249841467
3396,2017.676317661585
16793,31936.15178937955
21655,3948.710934754936
27762,2653.847270428438
17784,13255.289855768122
32870,4279.123587536277
8777,2244.279912487485
3031,1927.8146635206942
14014,2053.4810704785896
38997,2452.513744811979
11265,3016.0464178026477
37133,7625.037645058532
18616,2113.3373644696785
37053,5345.807233686521
2857,2887.880972946441
35682,5297.95523703229
17649,3581.091487992336
12845,2353.3980926635995
33978,4864.791218534778
34772,1578.4902048121073
28553,4327.4567678779895
13914,3708.505579748862
18236,1401.228610967542
24462,2697.4883401431266
22799,1466.1279305237506
3938,3089.850454312282
20585,9638.945809421393
15670,2402.9074013434933
33894,3856.135680547005
3252,3757.5594276005195
18823,1392.2130006692264
22494,2864.094375147815
1510,2302.334986491463
31066,2406.0676304743984
15826,4173.518130910915
30037,1972.3313210550668
38793,1475.7402215209459
12821,3222.566037807029
7893,2629.994805741263
5883,2848.929730053939
21190,2273.969267842852
33321,3632.036884955055
3525,3871.4108091254066
3732,3149.8706128563335
37034,7917.638383639809
16054,6917.371549897699
29119,4180.992203701909
7753,6524.095258433211
31535,1870.2351426213304
34078,2170.878274906221
9661,3022.1504076195456
18080,5044.798622609336
12710,2941.4612065326346
36291,3012.8231727101256
2357,1872.1878315170036
11879,2166.274992208967
15393,1508.9102149431492
4339,2125.2205727982846
21855,4224.678522374617
3826,3766.5088052157116
16345,2938.4035183096025
416,4096.157222873427
14295,2720.1477448727596
35456,3631.1613992482867
2222,4832.345059889584
898,2150.4440770922206
10324,2467.365837254101
29628,14731.579199128595
36808,2364.1800629460417
18476,2921.7892769307346
15101,5174.893270861996
14695,3750.311755213675
14108,2427.8600804678076
20023,1551.7563311622105
4045,2092.7683265900505
27013,7569.803213104727
28679,2243.4385730235276
6824,2887.636462334235
34289,2873.2266329983595
28012,4545.45230879794
13466,2302.479403793172
39361,1689.7502179069531
38851,4287.752481120118
12859,2606.100804028909
5292,2762.5503001941743
24475,1573.9992216622704
38551,1977.0407523995832
12104,3050.7950519410456
20643,2306.5040779736305
17914,4858.595041244311
29093,3328.120896733908
33902,2765.8414974022917
10689,2518.397791159427
6526,1759.3126440954666
13638,2156.9199273396293
37302,2683.6360796570584
24787,1908.5491634616444
25997,1490.094270390266
19424,1791.1061543375743
27915,3369.1283059276298
22932,3171.8020985979797
27695,5981.925102622668
8898,3818.017108413907
26699,2435.159771889619
29271,6386.833523275217
19638,2558.154704879366
30901,3871.959617477757
21867,4113.929980060834
32747,1404.3078173168105
15547,3333.6432527949764
33394,5126.731666044171
18583,1762.7056391938486
38604,9956.500219918378
23111,6617.837018363526
4520,2764.03225914345
10755,5025.462453578274
14085,2959.1239503191628
20321,1573.039912143454
15594,4104.268787831449
26472,3245.631529019279
15610,1363.419722975497
23601,1571.9917203351188
3633,2655.992472055899
21241,6496.481346693379
18579,2832.831566499989
24184,8659.814520648113
5749,2593.993270687847
11398,1603.832351888512
14884,2210.415651188039
5754,2504.099915010986
2109,2064.423776238689
31409,4710.012143152218
22607,2960.9606871266355
11791,4034.249874525745
16842,4519.555860531276
5946,8423.07760279475
33515,1635.4918741459471
32577,3533.700137893012
17362,3702.1689076406083
34822,2523.148643707919
4229,4102.527214277114
29562,4057.351235570212
2683,4240.258638077299
35630,2990.951915126219
18336,2745.00353609077
8156,2728.5547386935605
10708,3521.043433499647
12596,3410.6653666016036
69,2919.7220299059304
32275,3913.238499411533
19068,4863.856918795861
34680,2882.781338374032
11376,4422.379470869156
14791,2902.904824065972
34634,2298.8951279150424
15681,1389.5528816911083
242,2326.237213543629
3455,4379.351354013288
6365,4791.607016689289
13420,4973.348667023954
19737,1718.6602862623324
16823,2173.4073822888377
20591,2830.323273942203
20430,2568.1075222786276
17483,2120.814248122694
28438,1725.0368860183478
30593,2722.2934827430413
3263,2516.5229186980264
22078,1414.1891419908154
6315,2961.345166782449
27439,2370.091943807918
11507,2115.7545811182417
36946,1973.7098293925187
7609,1405.39858996311
24691,3833.7611758109474
25023,5048.232702658649
27898,2083.8440610160537
28277,1357.4407908399348
12313,11656.727764258168
14998,2242.5972912615207
25897,1631.214154098586
5638,3061.415958880842
31080,3479.462809154957
24595,5545.199446363055
33890,1427.3247823223242
21429,5941.285981374814
8279,4773.227562343046
38376,1441.3255574103096
6346,3978.7531729416346
33017,2492.809068407563
6062,3570.790198532261
31038,3034.524164519518
38095,2146.0104773951152
37999,1337.6573613672579
2275,2716.6202735450556
1882,4343.088028825625
5610,2698.6391314307707
24516,6026.374813150625
3286,3997.0118970591366
19633,1689.6202773047078
22691,2583.4729031735624
5386,2847.271567209596
19834,1447.2329743902037
6231,2704.2210453754487
19913,3917.0617784605943
39254,1379.0496364422297
5030,5003.807878206918
21167,6227.525231675864
37120,2423.262018054981
32715,5141.920466749256
1707,2707.9615769531215
1771,2118.2070746003255
16048,2886.3258849217978
18119,1610.8799652884607
14703,12309.39079208656
21093,5223.484288729319
2383,3090.16681856465
27815,5795.740321192667
18291,2267.2096356962984
2266,3051.0890376375874
27888,4665.901679505422
11086,4905.169942792278
3776,2054.543039143278
20956,4825.004532341571
1350,2843.684215830148
6514,1560.064565881133
2874,6129.437994874604
7142,2223.7476278555023
12515,2177.979653233449
3474,8782.374478347048
2312,1859.476280769411
23198,3665.3788416309376
28150,2558.1998346580726
30700,13682.721965202722
27282,1770.9489535217278
37183,1537.4128902893476
27574,2611.589435279817
27998,5852.349213239686
649,1961.0012328412831
26463,2928.4164337089787
26621,22200.331483615024
18197,4770.471566536727
10880,2653.0598739636685
3589,2777.6470641288165
21215,3025.5683687885285
22637,3325.355359283721
13364,3926.172996369578
32046,2778.5289363693814
14453,4533.24310561668
33777,2567.7464833718577
13641,2296.3722828421614
26361,3590.638178047257
15207,3631.6409542111705
186,1769.3386510945063
13832,3987.4602460769584
10153,2555.672542611287
39263,1388.7542310567267
5579,4033.4607377698762
11792,1544.413127224994
31042,4467.978300406021
764,3239.545097556622
31061,4183.475239894622
3847,1975.1246401575784
6272,2487.497070283887
14881,2061.4584689252815
29496,2045.1988369573448
13019,9720.868444573262
22348,2747.1613084062
15348,3354.2128861220112
31849,1592.0082177679685
5712,5102.734100983681
38822,11368.829148979752
21620,1477.1061149103678
647,1864.1238983354133
10241,3767.2465432015633
733,2355.750503778748
36326,18876.88334081033
36486,4522.510930244282
18340,2240.9941801288924
11919,1922.4042694318914
35364,1940.1486253568237
6874,4707.453033929599
36175,3126.770469482676
19261,2666.3631589350553
4082,2292.4214357251385
26311,1856.4971419058243
165,2495.2127335188775
31134,5335.98461635493
20820,4689.21379208389
10081,3519.4781382375536
35694,1959.5312106807644
15129,11570.792814322107
24092,4285.20288353848
11477,2350.285097173275
20070,3465.8456565469733
9149,1364.6558826848448
32171,2282.4921110939267
35940,6641.710592661863
23962,2291.4960531881998
27780,3017.667638173132
24839,1784.0638088755813
32891,4088.3648907977226
17811,3755.2627340793547
7800,3022.0776591533854
3594,5873.498255559814
11751,1388.5027755910141
13517,3850.2123701461446
11912,1366.3552634388036
4445,2225.2560681860255
15822,5834.560918900001
7303,2122.1553665445713
14625,2476.6821240823647
3184,2321.0509428571695
10157,1649.3084360705654
24452,6388.847509876659
9632,1363.4640008434662
24528,1495.8564648734612
31496,6574.346169443157
25978,1528.7940667082817
15832,2236.517451241301
3803,3325.5825280323747
15824,2088.8500061013983
8677,1406.1226045792966
13889,2345.975730320482
35135,1841.004469916952
12372,3011.459721669596
36040,4732.53942470899
27118,1415.1743424178173
7231,2730.135108755812
29201,1366.9223796160356
4207,2157.851010674902
31683,2785.3485491845404
21044,1742.2388127059912
5102,2837.521966460161
18036,2014.2335368693095
36023,2850.0753045061215
39003,2118.4879250866325
38741,5124.696935727846
15673,3140.603688887399
5223,2140.1809770724813
16718,2113.7642958721453
17418,1510.8545422037469
16764,2813.8535470282495
31160,2897.552858654902
10460,2229.4638449045533
1632,2037.5893297783048
18203,3946.292541855293
26869,1983.996533449318
25778,4571.532364599537
26381,4128.934330646244
15671,3061.862016868808
24293,2097.1790571666243
26077,1676.5214826134734
11627,8627.350148588415
32906,4007.745599411526
37649,1715.0851597483595
14840,3355.6701487329556
14075,2464.1989356616127
25430,3396.4650205943217
10226,3127.5397563478477
12871,2908.319239123546
17681,1375.5348495083572
2602,3196.3101122427074
3753,3281.549787071995
38759,2743.6114691624075
6809,3363.723031804975
35763,1381.9121636071652
12653,2601.0311670505475
3067,3426.5302557578834
20937,1630.2014280561477
11031,2126.1389651512277
12793,2170.6627703968493
37556,89080.8370654779
6216,2306.5488320737813
22330,2250.7110880759997
12347,2661.57792849344
8321,7765.111210673105
19006,1948.8905954518257
17645,3244.1846089288483
30978,5278.063861702099
20371,1532.3788706185037
9008,5092.394922716014
17686,3430.5514166065072
25686,1537.6968516719278
33765,1871.1849353875025
628,1928.1034896234626
35345,4867.851155658074
14644,2067.9825453390445
37632,4598.098633893632
13150,3434.1128029581
9027,1900.1171156311764
27395,1385.6352741437254
26247,2389.674510096561
4471,3485.9201131918758
376,2422.590579912455
20457,4256.514042013846
7840,3886.122827560532
9240,2376.9086804859917
6491,7318.495279251094
6053,2900.39466061353
20362,2593.125161737361
22290,2257.2160686114557
23640,2045.6048452826972
20979,2528.9835415511097
39429,3021.941037045684
35250,1383.522579394237
1298,1728.1099103145361
39001,4433.933084956238
6753,4695.656196729996
24775,3371.3685090383747
33518,2694.405494568034
11715,3431.78512229863
19138,19176.07704557958
29449,4903.374484387061
2126,2907.993760417168
28078,1683.1692098203896
36011,2347.575170355854
14788,6671.960564767888
32169,2228.2912151593596
11684,1453.5525886694113
12950,7784.036327899268
29761,9183.41306364246
24718,20941.03700603026
34965,2305.751587973488
35887,2663.1317902284327
30326,2843.1913534832074
35272,1356.1137633978294
31985,5731.427525420889
22991,3214.9237582496326
13905,3591.405615171732
35461,5529.905277562185
39026,5745.483573125922
8087,3537.170862935781
4602,2718.174331017627
34300,4487.077293726496
38497,7042.080780592972
4737,3381.6741053306923
32209,1541.167902386762
19082,2322.460994252775
31340,3445.4143403546727
20090,4281.005154614361
16635,2126.4327244660567
1260,2737.596606117395
18725,2935.768580567686
9758,2197.2471999119325
14348,1360.7915514124127
7880,3610.6029449803386
36379,2252.00208386011
3021,3288.5033959954976
36812,2654.454855931235
29682,2882.976307647742
1383,2591.3073778984417
25684,1581.7517537115987
19969,1894.4533986335719
22627,1935.74550505268
8960,1432.9747183250845
4269,12536.120308217367
13734,6738.591189756902
12613,1829.4842669641262
2518,1832.1730530674142
21422,2799.4156997676077
12044,1799.1848999487972
12593,2186.12052176985
17912,5518.457323675671
15862,2396.8528922185665
23415,14429.803824478882
4851,2285.5034822624234
17104,7394.081650416579
24812,1576.5794478826945
25549,3957.1232242834667
36119,2292.470287436956
19742,2813.5234284802964
31360,4696.535551991934
23867,2788.01182188393
34335,1456.786861743234
37084,3079.519774629181
26142,2434.009527897418
942,1995.674707427942
15505,2836.9541042760666
7162,1428.612826423174
17355,6300.386067879666
7602,2112.232398404213
32675,4367.898582642168
26114,1912.4406652008104
19587,4720.334369633949
33227,1344.0830687329344
21320,3570.6674526478937
9750,3933.088831041062
12890,6075.25015190006
33327,3494.953123251523
14794,2178.959029675645
36923,2457.8705702369775
25591,1546.0904522249932
4372,2646.233527809772
15000,11759.981200489658
18043,13539.910013691388
31884,1467.1739132578177
32653,4327.2411619900995
14664,1412.3888738085461
13862,3062.6986946031334
27982,2840.546674379278
35036,1397.8946213783254
38029,4220.7982829006
38743,2236.365449534475
6293,3407.261185828411
626,3327.972341903734
16922,3785.151010201317
8499,2186.338849322186
30032,11355.469170294387
18751,1448.0073972621808
4943,3472.516107208428
24776,8808.30007836191
30296,3766.6305836362235
8358,2767.882599272701
38178,2299.3749335621537
3100,2928.267097010643
17025,1579.906231937271
1959,3084.6330474814695
36649,2901.7095916477806
29183,2030.4405362898322
13173,3655.924262425908
21115,4267.838048366766
10710,2885.4178651057287
20000,3005.002811288285
16118,1985.1207334970625
6996,5605.353781197895
20768,6799.681063767863
35738,2488.844611268929
10676,4706.1206179178125
34118,5483.013909976393
952,6326.610038441527
3002,3569.3214561959535
34320,2708.5297401403964
8966,5304.496443233383
18386,9446.773080059287
4962,2832.5874043051613
19845,2988.9792248086555
7653,2048.596074153916
33604,5616.563658421018
32538,2388.741121033491
38797,7372.61844516739
27994,2772.926200920961
34,2451.7445808974544
4523,2104.7169458959293
32588,2995.6246078395443
32429,3109.0143082228915
29366,2214.814880001047
5388,3012.696994565591
1863,3843.8216722125076
27807,2090.2129701344006
4169,3075.4679158192594
9633,2589.0862127797573
14326,5407.003543545425
38574,1334.6354243725855
36092,1464.2981833512365
39390,10819.054062140382
10413,1456.4810253648486
2592,4534.732973653563
34988,1698.8360524877216
27366,7913.704745097675
3833,2588.4898933559425
12114,2466.7891866231066
37357,3920.427032001379
8471,11593.980005180023
30922,2106.4811105103463
27789,1390.0660426945535
3735,4211.993389449042
36734,1464.9216196970156
11674,2380.7223284127335
8871,4777.842840968839
22809,2351.6984527583736
32511,3568.674738495016
11592,1329.0039637560078
11237,4147.086942364346
6492,1715.7561187243475
33087,3137.017106229406
1793,2386.342478046593
37137,2397.136607597896
21245,3969.6748860966404
30861,5421.768602455715
8517,4718.523534961583
9426,1430.679657522728
38461,3987.849810434715
11475,5195.706561796529
38514,1830.9545021956144
1761,2330.9975260501196
38406,1580.049157229461
5354,3307.489175427221
29307,3173.246830029008
6328,2448.312106218862
36167,2203.7965485204477
35792,1431.0042560226177
26729,1504.3364980977633
35695,2760.676745306717
21504,5020.7017789939255
36052,2141.091032845302
8339,2716.337244148141
20231,1717.6590099160646
23081,10244.505632563189
25062,2361.520227167962
28275,2009.0706316718276
200,2551.785489271881
19012,9637.023828255926
19549,2845.5499431763233
18856,4402.840896307895
20964,2545.6449305821934
8725,1678.1447037553642
19926,2419.818128303678
11958,5419.676678335258
34368,2498.995503507285
18723,8737.535099618688
26858,2748.0530951557157
27447,3405.782570276956
38981,1993.5179723934539
22338,4239.648421314163
28938,1400.5969995022972
4405,3038.4994609714695
780,2816.8545372827343
18989,1439.7673193804321
35351,2904.0967729006165
33856,4766.884827222676
38429,1354.3171857773043
31874,5457.384413360805
1856,1760.4948523728256
26054,1606.7550454698855
20696,2681.076248908118
2588,3372.061246079131
8745,4058.4305416832635
26439,4437.450883645298
36338,2050.027857668981
27004,2343.421693972072
20734,2149.7857210206134
369,2601.3817445783584
20630,2638.388113069524
26607,7848.486410476865
8564,4608.1712759684815
16157,2782.6813995995153
31193,4452.9498777645285
8569,1444.4460453303866
25870,1952.1184410461806
18834,2914.368018016651
30167,8002.200398667167
26551,2341.7030202470555
9724,1346.2850763718982
9550,2799.618205987042
38861,7156.864679400286
9000,2879.5358428691507
11032,4935.217082625413
4845,3685.2657407722895
17972,5186.278826707744
34723,1780.9012035060725
27668,2244.4287770338187
10463,2445.5499554083567
37156,2491.980789006182
12556,1956.1235230506236
1061,1955.3456550841968
19857,2975.7229587461434
33817,2223.63348079978
7831,2916.9621572662577
26847,1401.8301249318915
23098,3408.148954644663
13544,2068.1775947849505
18568,1801.3565702621784
9478,5096.85538572045
7364,3598.6730778312717
697,6541.406207147653
5908,2057.2387970271234
4235,2657.0568814299368
35170,2228.719229832637
36104,2318.8903522988885
31144,1911.1672577760762
1288,2198.5364516615195
517,2530.427443012806
15937,2143.8849451089254
22955,3355.4560156740295
25070,2525.982311051806
37495,3620.0613306601076
3128,3670.6635209097694
9803,3296.2503744082437
2896,2656.33986185102
33092,8483.753713427774
18411,2210.2245034670573
11997,1942.3523584956167
4341,1968.3021678879456
39120,6188.183106116771
19591,3827.7858443618925
32986,5033.643033144422
37839,1492.8841991984254
38042,1955.073304583362
25526,2431.716709416832
38373,13644.242510877624
10949,17338.51154825533
12609,14833.32964414397
3298,3423.430305466085
18973,4257.059958236692
23746,7280.555208355792
34860,5443.717084878328
1717,3698.9674614492287
3916,3365.20802969637
9266,3767.944032141144
15607,2069.3531051406167
19695,2378.35447496893
15557,4632.492814475293
9301,2150.780513570482
26787,2108.786226157565
27549,2202.805750932684
14697,5286.0525103016325
22863,2239.4814737223423
33070,1384.7509895002588
37242,2835.759391251487
1448,2940.253485618864
36747,3783.3674775914815
23915,5770.303493899963
4342,5400.93959036101
8596,3698.5826086030415
36758,7498.598361320812
19699,3994.791649146224
22430,2712.417919901861
37948,1434.9316535520306
36122,5074.569965250322
4219,4956.125955089484
26719,2204.5577881650215
10020,1766.7580713205969
17666,3839.7485145532414
2658,2416.8483326621026
22464,1895.643582853509
22307,10018.073770962907
3707,4109.970124212694
39366,4653.175897277753
10642,1691.2520595440221
24221,6582.255985675497
6648,2320.3675952492513
10580,2637.7853261036175
22943,1480.0801623076834
2894,3783.35274204917
17963,2842.6168088909817
22609,2083.854934939232
8047,3270.861406498258
22132,2915.069474071328
39469,1460.496462294628
38490,1764.9330981790781
22680,9631.781295429613
22581,2858.761082335496
20731,3918.382734871976
1204,1809.8944005839076
24641,2008.0166630129886
24517,9835.986546765364
36248,2045.4347093817853
3820,4914.980883005166
30473,4137.8558505714145
30496,1341.679029720699
28571,1433.660197499463
8768,2287.713838187059
27996,6376.835955055943
7886,1366.0766730318865
15507,2258.420518504606
7096,2116.738862668818
22489,3934.430741774739
37733,1386.1223626024776
20086,4633.866455338717
5226,2651.5789002463875
24311,2057.818921898122
18703,2457.86012915765
22859,214421.91716410595
11567,3221.910627045153
30194,2895.743468990795
37928,2082.473440288186
37350,2179.2364133060037
3660,2330.969802911667
13637,2052.2127786544283
9353,1640.9750050170014
26906,4047.045456354103
16188,3898.528884471835
26796,2787.043105904911
37773,7133.908842945715
22400,2490.0201188163373
5654,2585.002505705489
1496,2058.6235841237717
5371,2539.216374353529
13875,1527.5893889397744
27199,2355.811360890775
6978,3787.1768448123203
38379,4926.324215738548
38278,2099.2786619716135
19791,5356.563535483309
29229,3783.967341635835
29788,2704.919417188122
26268,9801.279269717186
14930,1632.9892094950367
10622,2074.311987380664
21597,3710.8137545895406
28168,6774.927750859007
10428,1472.6213914356797
25696,3759.972098993512
14054,1711.848044733585
1248,5693.964182601755
22070,6664.001551009969
38942,1509.505460013864
29979,8262.417330279235
17516,1359.020498099877
7183,2054.523452470727
18172,1764.2210158027517
6224,1740.1898034946198
34212,1386.4562500386255
16466,8996.277018516452
27736,1513.7653116865688
12642,2117.74532612253
12709,1347.5578158069547
21026,4314.217148145094
13713,1406.73189591171
26625,2988.1115213031007
5869,2015.2443355422229
13253,2232.3045385439736
21037,2374.712556891272
12009,2605.7454487349605
33104,2320.964065175834
20100,4551.567205285121
34308,3156.004590614768
7821,5112.651993077954
279,2409.7879520544548
10013,1340.3260996304195
35013,3417.2004396014686
18025,3210.3537317475725
31737,1974.362182522424
18875,2633.3428005889286
38505,3427.850362680495
32652,2083.0495222560685
16906,4559.737038297108
2305,3053.569839289283
